Pu238In Pu239In Pu241In Pu242In Am241In Pu240In cPu238In cPu239In cPu240In cPu241In cPu242In cAm241In cPu238Out cPu239Out cPu240Out cPu241Out cPu242Out cAm241Out MAIn MAOut AmIn AmOut NpIn NpOut CmIn CmOut PuIn PuOut FissileIn FissileOut Pu238Out Pu239Out Pu240Out Pu241Out Pu242Out Am241Out tds_1__n__iter__
2.503225712e+00 4.055789173e+01 1.555637727e+01 1.951134013e+00 1.240313951e-01 3.930733988e+01 2.037000000e-03 3.353000000e-02 3.249000000e-02 1.168000000e-02 1.613000000e-03 1.281000000e-03 2.436000000e-03 1.787000000e-02 2.272000000e-02 1.182000000e-02 5.292000000e-03 1.324000000e-03 1.300000000e-01 4.000000000e-01 1.300000000e-01 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.263100000e-02 6.146200000e-02 5.471312219e-01 4.830627054e-01 3.963424555e-02 2.907487553e-01 3.696593017e-01 1.923139501e-01 8.610198171e-02 2.154176564e-02 52 
1.671663985e+00 5.623648115e+01 1.910404220e+01 9.250066186e+00 7.312408847e-02 1.366462238e+01 1.360000000e-03 4.648000000e-02 1.129000000e-02 1.434000000e-02 7.645000000e-03 1.507000000e-03 2.069000000e-03 2.298000000e-02 1.376000000e-02 9.368000000e-03 9.107000000e-03 1.333000000e-03 1.500000000e-01 4.900000000e-01 1.500000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262200000e-02 5.861700000e-02 7.361235506e-01 5.518535578e-01 3.529692751e-02 3.920364399e-01 2.347441868e-01 1.598171179e-01 1.553644847e-01 2.274084310e-02 53 
4.021983640e-01 5.005427461e+01 1.475502669e+01 1.065348974e+00 8.376442444e-01 3.288550712e+01 3.270000000e-04 4.136000000e-02 2.717000000e-02 1.107000000e-02 8.800000000e-04 1.807000000e-03 1.491000000e-03 2.081000000e-02 2.133000000e-02 1.134000000e-02 4.373000000e-03 1.438000000e-03 1.800000000e-01 3.700000000e-01 1.800000000e-01 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 9.000000000e-02 8.261400000e-02 6.078200000e-02 6.346381969e-01 5.289394887e-01 2.453028857e-02 3.423710967e-01 3.509262611e-01 1.865683920e-01 7.194564180e-02 2.365831990e-02 54 
4.506544713e+00 5.643495250e+01 2.124067234e+01 9.692267798e+00 1.950868842e+00 6.174693802e+00 3.668000000e-03 4.666000000e-02 5.105000000e-03 1.595000000e-02 8.015000000e-03 3.218000000e-03 4.293000000e-03 2.359000000e-02 1.107000000e-02 8.539000000e-03 9.427000000e-03 1.706000000e-03 3.200000000e-01 5.400000000e-01 3.200000000e-01 3.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.261600000e-02 5.862500000e-02 7.578435170e-01 5.480426439e-01 7.322814499e-02 4.023880597e-01 1.888272921e-01 1.456545842e-01 1.608017058e-01 2.910021322e-02 55 
7.862749300e-01 5.120154732e+01 8.724561491e+00 1.477449976e+00 1.263724807e-03 3.780890256e+01 6.400000000e-04 4.231000000e-02 3.124000000e-02 6.548000000e-03 1.221000000e-03 6.620000000e-04 1.140000000e-03 2.035000000e-02 2.437000000e-02 1.096000000e-02 4.041000000e-03 1.028000000e-03 7.000000000e-02 3.100000000e-01 7.000000000e-02 2.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 8.000000000e-02 8.262100000e-02 6.188900000e-02 5.913508672e-01 5.059057345e-01 1.842007465e-02 3.288144905e-01 3.937694905e-01 1.770912440e-01 6.529431725e-02 1.661038311e-02 56 
2.833817203e+00 5.731124227e+01 6.547195469e-01 2.083263654e+00 2.170986392e-01 3.689985868e+01 2.306000000e-03 4.738000000e-02 3.050000000e-02 4.920000000e-04 1.722000000e-03 2.280000000e-04 1.889000000e-03 2.165000000e-02 2.501000000e-02 9.932000000e-03 3.511000000e-03 7.210000000e-04 2.000000000e-02 2.600000000e-01 2.000000000e-02 1.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 7.000000000e-02 8.262800000e-02 6.271300000e-02 5.793677688e-01 5.035957457e-01 3.012134645e-02 3.452234784e-01 3.988008866e-01 1.583722673e-01 5.598520243e-02 1.149681884e-02 57 
2.329348706e-01 5.886910436e+01 2.898258214e+00 4.709976469e+00 3.170184511e+00 3.011954158e+01 1.890000000e-04 4.865000000e-02 2.489000000e-02 2.175000000e-03 3.892000000e-03 2.831000000e-03 1.572000000e-03 2.233000000e-02 2.166000000e-02 9.401000000e-03 5.144000000e-03 1.287000000e-03 2.800000000e-01 4.200000000e-01 2.800000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262700000e-02 6.139400000e-02 6.151137038e-01 5.168420367e-01 2.560510799e-02 3.637163241e-01 3.528032055e-01 1.531257126e-01 8.378668925e-02 2.096296055e-02 58 
5.050556048e-01 5.029648146e+01 6.819256329e+00 5.420360826e+00 1.607628690e+00 3.535121709e+01 4.110000000e-04 4.156000000e-02 2.921000000e-02 5.118000000e-03 4.480000000e-03 1.841000000e-03 1.419000000e-03 1.964000000e-02 2.280000000e-02 1.028000000e-02 6.174000000e-03 1.178000000e-03 1.800000000e-01 4.300000000e-01 1.800000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262000000e-02 6.149100000e-02 5.649721617e-01 4.865752712e-01 2.307654779e-02 3.193963344e-01 3.707859687e-01 1.671789368e-01 1.004049373e-01 1.915727505e-02 59 
2.654010301e+00 4.720254376e+01 1.693766730e+01 8.462236555e+00 2.728218393e-01 2.447072025e+01 2.160000000e-03 3.902000000e-02 2.022000000e-02 1.272000000e-02 6.995000000e-03 1.508000000e-03 2.595000000e-03 1.969000000e-02 1.677000000e-02 1.023000000e-02 8.971000000e-03 1.314000000e-03 1.500000000e-01 5.000000000e-01 1.500000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262300000e-02 5.957000000e-02 6.262178812e-01 5.022662414e-01 4.356219574e-02 3.305355044e-01 2.815175424e-01 1.717307369e-01 1.505959376e-01 2.205808293e-02 60 
4.449046076e+00 4.296031816e+01 2.016635709e+01 7.531605545e+00 1.521970174e+00 2.337070296e+01 3.621000000e-03 3.552000000e-02 1.932000000e-02 1.515000000e-02 6.228000000e-03 2.783000000e-03 4.124000000e-03 1.901000000e-02 1.537000000e-02 1.042000000e-02 8.893000000e-03 1.653000000e-03 2.800000000e-01 5.300000000e-01 2.800000000e-01 3.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262200000e-02 5.947000000e-02 6.132749147e-01 4.948713637e-01 6.934588868e-02 3.196569699e-01 2.584496385e-01 1.752143938e-01 1.495375820e-01 2.779552716e-02 61 
4.569982599e+00 5.962455962e+01 6.966058098e+00 7.037655542e+00 3.324946072e-02 2.176849468e+01 3.720000000e-03 4.930000000e-02 1.800000000e-02 5.232000000e-03 5.819000000e-03 5.550000000e-04 3.060000000e-03 2.304000000e-02 1.791000000e-02 8.851000000e-03 6.503000000e-03 8.410000000e-04 6.000000000e-02 3.900000000e-01 6.000000000e-02 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262600000e-02 6.020500000e-02 6.599859608e-01 5.297068350e-01 5.082634333e-02 3.826924674e-01 2.974835977e-01 1.470143676e-01 1.080142845e-01 1.396893946e-02 62 
1.461482885e+00 4.504053873e+01 1.194539889e+01 1.373614407e+00 1.823726020e+00 3.835523908e+01 1.189000000e-03 3.723000000e-02 3.170000000e-02 8.967000000e-03 1.135000000e-03 2.407000000e-03 2.250000000e-03 1.893000000e-02 2.328000000e-02 1.131000000e-02 4.593000000e-03 1.462000000e-03 2.400000000e-01 3.900000000e-01 2.400000000e-01 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262800000e-02 6.182500000e-02 5.590961902e-01 4.891225233e-01 3.639304488e-02 3.061868176e-01 3.765467044e-01 1.829357056e-01 7.429033562e-02 2.364739183e-02 63 
7.691190283e-01 5.984056645e+01 9.373931863e+00 6.706588578e-01 3.615922018e+00 2.572980178e+01 6.260000000e-04 4.946000000e-02 2.126000000e-02 7.037000000e-03 5.540000000e-04 3.689000000e-03 2.267000000e-03 2.407000000e-02 1.957000000e-02 9.886000000e-03 3.460000000e-03 1.713000000e-03 3.700000000e-01 3.700000000e-01 3.700000000e-01 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 8.000000000e-02 8.262600000e-02 6.096600000e-02 6.837678213e-01 5.569661779e-01 3.718466030e-02 3.948102221e-01 3.209985894e-01 1.621559558e-01 5.675294426e-02 2.809762819e-02 64 
3.679067645e+00 5.461508881e+01 1.763474510e+01 2.234097109e+00 2.580775232e+00 1.925622610e+01 2.994000000e-03 4.516000000e-02 1.592000000e-02 1.324000000e-02 1.847000000e-03 3.463000000e-03 3.924000000e-03 2.321000000e-02 1.575000000e-02 1.012000000e-02 4.824000000e-03 1.837000000e-03 3.500000000e-01 4.500000000e-01 3.500000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262400000e-02 5.966500000e-02 7.068164214e-01 5.586189558e-01 6.576720020e-02 3.890052795e-01 2.639738540e-01 1.696136764e-01 8.085142043e-02 3.078856951e-02 65 
2.791138183e+00 5.703092956e+01 7.941013470e+00 1.263728737e+00 2.822716288e+00 2.815047377e+01 2.271000000e-03 4.715000000e-02 2.327000000e-02 5.963000000e-03 1.045000000e-03 2.928000000e-03 3.058000000e-03 2.283000000e-02 2.049000000e-02 9.875000000e-03 3.671000000e-03 1.457000000e-03 2.900000000e-01 3.500000000e-01 2.900000000e-01 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 8.000000000e-02 8.262700000e-02 6.138100000e-02 6.428044102e-01 5.328196022e-01 4.981997687e-02 3.719391994e-01 3.338166534e-01 1.608804027e-01 5.980678060e-02 2.373698702e-02 66 
3.827400053e+00 4.020523960e+01 1.832020980e+01 9.705789806e+00 7.551840478e-01 2.718617669e+01 3.115000000e-03 3.324000000e-02 2.247000000e-02 1.376000000e-02 8.025000000e-03 2.010000000e-03 3.446000000e-03 1.774000000e-02 1.644000000e-02 1.046000000e-02 1.035000000e-02 1.422000000e-03 2.000000000e-01 5.400000000e-01 2.000000000e-01 3.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 8.262000000e-02 5.985800000e-02 5.688695231e-01 4.711149721e-01 5.756958134e-02 2.963680711e-01 2.746500050e-01 1.747469010e-01 1.729092185e-01 2.375622306e-02 67 
2.987029776e+00 4.535577762e+01 2.210842427e+01 7.189999815e+00 5.083160992e-01 2.185045242e+01 2.431000000e-03 3.749000000e-02 1.806000000e-02 1.660000000e-02 5.944000000e-03 2.094000000e-03 3.116000000e-03 1.983000000e-02 1.506000000e-02 1.072000000e-02 8.684000000e-03 1.596000000e-03 2.100000000e-01 5.100000000e-01 2.100000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.261900000e-02 5.900600000e-02 6.546920200e-01 5.177439582e-01 5.280818900e-02 3.360675186e-01 2.552282819e-01 1.816764397e-01 1.471714741e-01 2.704809680e-02 68 
4.082475140e+00 5.937914131e+01 1.878650363e+01 3.115514911e+00 1.963740531e+00 1.267262447e+01 3.323000000e-03 4.910000000e-02 1.048000000e-02 1.411000000e-02 2.576000000e-03 3.042000000e-03 4.005000000e-03 2.513000000e-02 1.367000000e-02 9.463000000e-03 5.060000000e-03 1.748000000e-03 3.000000000e-01 4.500000000e-01 3.000000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.263100000e-02 5.907600000e-02 7.649671431e-01 5.855677432e-01 6.779402803e-02 4.253842508e-01 2.313968447e-01 1.601834925e-01 8.565237999e-02 2.958900399e-02 69 
3.025450461e+00 4.548035370e+01 2.246753651e+01 2.447701204e+00 2.561671808e+00 2.401728632e+01 2.462000000e-03 3.760000000e-02 1.985000000e-02 1.687000000e-02 2.024000000e-03 3.813000000e-03 3.812000000e-03 2.043000000e-02 1.589000000e-02 1.130000000e-02 5.847000000e-03 2.064000000e-03 3.800000000e-01 5.100000000e-01 3.800000000e-01 3.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.261900000e-02 5.934300000e-02 6.592914463e-01 5.346881688e-01 6.423672548e-02 3.442697538e-01 2.677653641e-01 1.904184150e-01 9.852889136e-02 3.478085031e-02 70 
2.650306823e+00 4.115202547e+01 1.714990505e+01 4.288007921e+00 7.101839935e-01 3.404957074e+01 2.157000000e-03 3.402000000e-02 2.814000000e-02 1.288000000e-02 3.545000000e-03 1.884000000e-03 2.776000000e-03 1.815000000e-02 2.002000000e-02 1.140000000e-02 6.726000000e-03 1.460000000e-03 1.900000000e-01 4.700000000e-01 1.900000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262600000e-02 6.053200000e-02 5.676179411e-01 4.881715456e-01 4.586004097e-02 2.998414062e-01 3.307341571e-01 1.883301394e-01 1.111147823e-01 2.411947400e-02 71 
1.237978866e+00 4.740239624e+01 1.924489028e+01 2.791838512e+00 2.996483616e-01 2.902324774e+01 1.007000000e-03 3.918000000e-02 2.398000000e-02 1.445000000e-02 2.307000000e-03 1.704000000e-03 1.980000000e-03 2.035000000e-02 1.870000000e-02 1.149000000e-02 5.670000000e-03 1.523000000e-03 1.700000000e-01 4.300000000e-01 1.700000000e-01 3.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262800000e-02 5.971300000e-02 6.490535896e-01 5.332172224e-01 3.315860868e-02 3.407968114e-01 3.131646375e-01 1.924204110e-01 9.495419758e-02 2.550533385e-02 72 
3.892242850e+00 5.734496744e+01 4.980800954e+00 8.912324651e+00 4.925638797e-01 2.437710023e+01 3.168000000e-03 4.741000000e-02 2.015000000e-02 3.740000000e-03 7.369000000e-03 7.830000000e-04 2.725000000e-03 2.174000000e-02 1.874000000e-02 8.850000000e-03 7.641000000e-03 8.390000000e-04 8.000000000e-02 4.300000000e-01 8.000000000e-02 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262000000e-02 6.053500000e-02 6.190994916e-01 5.053274965e-01 4.501528042e-02 3.591310812e-01 3.095729743e-01 1.461964153e-01 1.262244982e-01 1.385975056e-02 73 
3.991861674e+00 4.916894205e+01 5.316552194e+00 4.795761784e+00 6.650851422e-01 3.606179716e+01 3.249000000e-03 4.065000000e-02 2.981000000e-02 3.993000000e-03 3.965000000e-03 9.510000000e-04 2.857000000e-03 1.940000000e-02 2.291000000e-02 1.019000000e-02 5.625000000e-03 9.620000000e-04 1.000000000e-01 3.900000000e-01 1.000000000e-01 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.261800000e-02 6.194400000e-02 5.403544022e-01 4.776895260e-01 4.612230402e-02 3.131861036e-01 3.698501873e-01 1.645034224e-01 9.080782642e-02 1.553015627e-02 74 
7.679633729e-01 4.317959885e+01 1.762318295e+01 1.077250323e+00 1.504930453e+00 3.584707405e+01 6.250000000e-04 3.568000000e-02 2.962000000e-02 1.323000000e-02 8.900000000e-04 2.574000000e-03 2.059000000e-03 1.892000000e-02 2.132000000e-02 1.191000000e-02 4.975000000e-03 1.675000000e-03 2.600000000e-01 4.200000000e-01 2.600000000e-01 3.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.261900000e-02 6.085900000e-02 5.919945775e-01 5.065807851e-01 3.383230089e-02 3.108825318e-01 3.503179480e-01 1.956982533e-01 8.174633168e-02 2.752263429e-02 75 
4.679629349e+00 4.229340479e+01 1.779823127e+01 5.352578801e+00 3.683870248e-01 2.950776876e+01 3.809000000e-03 3.497000000e-02 2.440000000e-02 1.337000000e-02 4.426000000e-03 1.652000000e-03 3.771000000e-03 1.864000000e-02 1.806000000e-02 1.094000000e-02 7.299000000e-03 1.398000000e-03 1.700000000e-01 4.700000000e-01 1.700000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262700000e-02 6.010800000e-02 5.850387888e-01 4.921141944e-01 6.273707327e-02 3.101084714e-01 3.004591735e-01 1.820057230e-01 1.214314234e-01 2.325813536e-02 77 
1.018777391e+00 5.402117750e+01 2.022818799e+01 2.485115526e+00 2.179944437e+00 2.006679716e+01 8.290000000e-04 4.465000000e-02 1.658000000e-02 1.518000000e-02 2.054000000e-03 3.328000000e-03 2.451000000e-03 2.308000000e-02 1.579000000e-02 1.070000000e-02 5.248000000e-03 1.921000000e-03 3.300000000e-01 4.700000000e-01 3.300000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262100000e-02 5.919000000e-02 7.241500345e-01 5.707045109e-01 4.140902179e-02 3.899307315e-01 2.667680351e-01 1.807737794e-01 8.866362561e-02 3.245480656e-02 78 
1.745363695e+00 5.451663298e+01 2.432934632e+00 9.343410305e+00 2.679258070e+00 2.928240032e+01 1.420000000e-03 4.506000000e-02 2.420000000e-02 1.826000000e-03 7.723000000e-03 2.392000000e-03 2.172000000e-03 2.039000000e-02 2.039000000e-02 9.088000000e-03 8.003000000e-03 1.119000000e-03 2.400000000e-01 4.900000000e-01 2.400000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262100000e-02 6.116200000e-02 5.674828433e-01 4.819659266e-01 3.551224617e-02 3.333769334e-01 3.333769334e-01 1.485889932e-01 1.308492201e-01 1.829567378e-02 79 
3.702807078e+00 5.586130929e+01 1.156321817e+01 7.865281783e+00 2.997645746e+00 1.800973793e+01 3.014000000e-03 4.619000000e-02 1.489000000e-02 8.684000000e-03 6.503000000e-03 3.347000000e-03 3.739000000e-03 2.236000000e-02 1.577000000e-02 8.796000000e-03 7.657000000e-03 1.533000000e-03 3.400000000e-01 5.100000000e-01 3.300000000e-01 3.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262800000e-02 5.985500000e-02 6.641090187e-01 5.205246011e-01 6.246763011e-02 3.735694595e-01 2.634700526e-01 1.469551416e-01 1.279258207e-01 2.561189541e-02 80 
4.217737873e+00 5.262171155e+01 1.230119885e+01 9.874377421e+00 1.805579055e+00 1.917939524e+01 3.433000000e-03 4.351000000e-02 1.586000000e-02 9.238000000e-03 8.165000000e-03 2.420000000e-03 3.667000000e-03 2.107000000e-02 1.569000000e-02 8.938000000e-03 9.117000000e-03 1.321000000e-03 2.400000000e-01 5.100000000e-01 2.400000000e-01 3.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262600000e-02 5.980300000e-02 6.383946942e-01 5.017808471e-01 6.131799408e-02 3.523234620e-01 2.623614200e-01 1.494573851e-01 1.524505460e-01 2.208919285e-02 81 
1.792641364e+00 5.636669730e+01 5.108865153e+00 4.561542195e+00 2.810012081e+00 2.936024190e+01 1.459000000e-03 4.659000000e-02 2.426000000e-02 3.835000000e-03 3.771000000e-03 2.702000000e-03 2.376000000e-03 2.183000000e-02 2.100000000e-02 9.529000000e-03 5.262000000e-03 1.300000000e-03 2.700000000e-01 4.200000000e-01 2.700000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.261700000e-02 6.129700000e-02 6.103465388e-01 5.115911056e-01 3.876209276e-02 3.561348843e-01 3.425942542e-01 1.554562213e-01 8.584433170e-02 2.120821574e-02 82 
1.934906510e+00 4.212199880e+01 1.668850225e+01 4.701136797e+00 1.953781247e-03 3.455150186e+01 1.574000000e-03 3.482000000e-02 2.855000000e-02 1.253000000e-02 3.886000000e-03 1.266000000e-03 2.143000000e-03 1.824000000e-02 2.050000000e-02 1.141000000e-02 6.872000000e-03 1.328000000e-03 1.300000000e-01 4.500000000e-01 1.300000000e-01 3.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262600000e-02 6.049300000e-02 5.730641687e-01 4.901393550e-01 3.542558643e-02 3.015224902e-01 3.388821847e-01 1.886168648e-01 1.135999207e-01 2.195295323e-02 83 
3.097844020e+00 4.964353126e+01 1.937378837e+01 7.996462213e+00 3.193319006e+00 1.669505513e+01 2.521000000e-03 4.104000000e-02 1.380000000e-02 1.455000000e-02 6.611000000e-03 4.100000000e-03 3.850000000e-03 2.110000000e-02 1.399000000e-02 9.600000000e-03 8.769000000e-03 1.929000000e-03 4.100000000e-01 5.700000000e-01 4.100000000e-01 3.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 8.262200000e-02 5.923800000e-02 6.728232190e-01 5.182484216e-01 6.499206590e-02 3.561902833e-01 2.361659745e-01 1.620581384e-01 1.480299808e-01 3.256355718e-02 84 
1.015061820e+00 5.946872825e+01 8.580869607e+00 3.870897959e+00 3.963131819e+00 2.310131054e+01 8.260000000e-04 4.915000000e-02 1.909000000e-02 6.441000000e-03 3.199000000e-03 3.915000000e-03 2.460000000e-03 2.357000000e-02 1.841000000e-02 9.289000000e-03 5.013000000e-03 1.689000000e-03 3.900000000e-01 4.500000000e-01 3.900000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262100000e-02 6.043100000e-02 6.728434659e-01 5.437441048e-01 4.070758386e-02 3.900316063e-01 3.046449670e-01 1.537124986e-01 8.295411296e-02 2.794923135e-02 85 
4.633476844e+00 4.114048470e+01 2.158192897e+01 6.585291662e+00 2.078286763e+00 2.398053105e+01 3.772000000e-03 3.402000000e-02 1.983000000e-02 1.621000000e-02 5.446000000e-03 3.349000000e-03 4.478000000e-03 1.872000000e-02 1.518000000e-02 1.070000000e-02 8.527000000e-03 1.824000000e-03 3.400000000e-01 5.500000000e-01 3.300000000e-01 3.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262700000e-02 5.942900000e-02 6.079126678e-01 4.950445069e-01 7.535041815e-02 3.149977284e-01 2.554308503e-01 1.800467785e-01 1.434821383e-01 3.069208636e-02 86 
4.004867320e+00 5.477592108e+01 2.807514539e+00 3.397112397e+00 2.394926862e-01 3.477509198e+01 3.259000000e-03 4.529000000e-02 2.875000000e-02 2.108000000e-03 2.809000000e-03 4.100000000e-04 2.616000000e-03 2.103000000e-02 2.344000000e-02 9.893000000e-03 4.390000000e-03 7.950000000e-04 4.000000000e-02 3.200000000e-01 4.000000000e-02 2.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 9.000000000e-02 8.262600000e-02 6.216400000e-02 5.736450996e-01 4.974422495e-01 4.208223409e-02 3.382986938e-01 3.770671128e-01 1.591435558e-01 7.061965125e-02 1.278875233e-02 88 
5.449226820e-01 5.330395114e+01 1.411124633e+01 8.567378574e+00 1.675636410e+00 2.179686487e+01 4.430000000e-04 4.405000000e-02 1.801000000e-02 1.059000000e-02 7.080000000e-03 2.449000000e-03 1.751000000e-03 2.136000000e-02 1.680000000e-02 9.632000000e-03 8.549000000e-03 1.443000000e-03 2.500000000e-01 5.100000000e-01 2.400000000e-01 3.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262200000e-02 5.953500000e-02 6.613250708e-01 5.205677333e-01 2.941127068e-02 3.587805493e-01 2.821869489e-01 1.617871840e-01 1.435962039e-01 2.423784329e-02 89 
2.996438426e+00 4.838965063e+01 1.991113393e+01 2.508735105e+00 1.788329385e+00 2.440571253e+01 2.438000000e-03 4.000000000e-02 2.017000000e-02 1.495000000e-02 2.074000000e-03 2.982000000e-03 3.429000000e-03 2.107000000e-02 1.676000000e-02 1.102000000e-02 5.499000000e-03 1.803000000e-03 3.000000000e-01 4.600000000e-01 3.000000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.261400000e-02 5.958100000e-02 6.651415014e-01 5.385945184e-01 5.755190413e-02 3.536362263e-01 2.812977291e-01 1.849582921e-01 9.229452342e-02 3.026132492e-02 91 
